发送时间戳,当前时间戳,延迟差(ms)
1733300550326,1733300550334,8
1733300550327,1733300550335,8
1733300550328,1733300550335,7
1733300550328,1733300550335,7
1733300550330,1733300550337,7
1733300550332,1733300550338,6
1733300550329,1733300550338,9
1733300550333,1733300550338,5
1733300550333,1733300550339,6
1733300550335,1733300550344,9
1733300550329,1733300550344,15
1733300550336,1733300550344,8
1733300550335,1733300550344,9
1733300550337,1733300550346,9
1733300550335,1733300550346,11
1733300550340,1733300550348,8
1733300550338,1733300550348,10
1733300550342,1733300550350,8
1733300550344,1733300550351,7
1733300550344,1733300550352,8
1733300550346,1733300550353,7
1733300550344,1733300550354,10
1733300550346,1733300550355,9
1733300550347,1733300550356,9
1733300550349,1733300550356,7
1733300550354,1733300550357,3
1733300550353,1733300550358,5
1733300550353,1733300550358,5
1733300550355,1733300550359,4
1733300550355,1733300550366,11
1733300550353,1733300550366,13
1733300550355,1733300550367,12
1733300550360,1733300550368,8
1733300550358,1733300550369,11
1733300550360,1733300550369,9
1733300550360,1733300550369,9
1733300550362,1733300550369,7
1733300550362,1733300550370,8
1733300550368,1733300550376,8
1733300550368,1733300550377,9
1733300550360,1733300550377,17
1733300550368,1733300550377,9
1733300550367,1733300550377,10
1733300550368,1733300550378,10
1733300550370,1733300550378,8
1733300550372,1733300550378,6
1733300550372,1733300550378,6
1733300550368,1733300550378,10
1733300550375,1733300550379,4
1733300550375,1733300550379,4
1733300550376,1733300550381,5
1733300550378,1733300550386,8
1733300550378,1733300550386,8
1733300550379,1733300550386,7
1733300550379,1733300550387,8
1733300550380,1733300550387,7
1733300550380,1733300550387,7
1733300550383,1733300550387,4
1733300550385,1733300550388,3
1733300550386,1733300550388,2
1733300550387,1733300550389,2
1733300550387,1733300550389,2
1733300550388,1733300550400,12
1733300550389,1733300550402,13
1733300550395,1733300550402,7
1733300550393,1733300550403,10
1733300550391,1733300550403,12
1733300550390,1733300550403,13
1733300550394,1733300550403,9
1733300550395,1733300550403,8
1733300550392,1733300550404,12
1733300550394,1733300550404,10
1733300550392,1733300550404,12
1733300550396,1733300550405,9
1733300550397,1733300550405,8
1733300550398,1733300550406,8
1733300550396,1733300550406,10
1733300550397,1733300550406,9
1733300550400,1733300550407,7
1733300550400,1733300550410,10
1733300550399,1733300550410,11
1733300550399,1733300550411,12
1733300550400,1733300550411,11
1733300550401,1733300550412,11
1733300550400,1733300550412,12
1733300550403,1733300550414,11
1733300550404,1733300550415,11
1733300550404,1733300550415,11
1733300550404,1733300550415,11
1733300550406,1733300550415,9
1733300550404,1733300550416,12
1733300550407,1733300550416,9
1733300550408,1733300550418,10
1733300550404,1733300550419,15
1733300550414,1733300550420,6
1733300550415,1733300550424,9
1733300550415,1733300550425,10
1733300550417,1733300550425,8
1733300550413,1733300550425,12
1733300550422,1733300550428,6
1733300550419,1733300550429,10
1733300550424,1733300550431,7
1733300550423,1733300550431,8
1733300550425,1733300550431,6
1733300550424,1733300550432,8
1733300550426,1733300550432,6
1733300550425,1733300550432,7
1733300550426,1733300550432,6
1733300550428,1733300550432,4
1733300550428,1733300550432,4
1733300550431,1733300550434,3
1733300550431,1733300550435,4
1733300550433,1733300550437,4
1733300550419,1733300550437,18
1733300550435,1733300550439,4
1733300550435,1733300550440,5
1733300550436,1733300550440,4
1733300550434,1733300550450,16
1733300550438,1733300550450,12
1733300550435,1733300550450,15
1733300550442,1733300550453,11
1733300550444,1733300550453,9
1733300550445,1733300550454,9
1733300550438,1733300550455,17
1733300550437,1733300550455,18
1733300550444,1733300550456,12
1733300550437,1733300550456,19
1733300550446,1733300550456,10
1733300550446,1733300550456,10
1733300550437,1733300550457,20
1733300550448,1733300550458,10
1733300550439,1733300550459,20
1733300550455,1733300550459,4
1733300550444,1733300550459,15
1733300550455,1733300550460,5
1733300550452,1733300550460,8
1733300550454,1733300550462,8
1733300550455,1733300550463,8
1733300550457,1733300550463,6
1733300550457,1733300550464,7
1733300550460,1733300550469,9
1733300550459,1733300550476,17
1733300550459,1733300550477,18
1733300550458,1733300550477,19
1733300550463,1733300550477,14
1733300550462,1733300550477,15
1733300550466,1733300550478,12
1733300550461,1733300550478,17
1733300550460,1733300550478,18
1733300550461,1733300550478,17
1733300550471,1733300550478,7
1733300550462,1733300550479,17
1733300550463,1733300550479,16
1733300550472,1733300550479,7
1733300550466,1733300550479,13
1733300550466,1733300550479,13
1733300550470,1733300550481,11
1733300550478,1733300550481,3
1733300550475,1733300550481,6
1733300550478,1733300550481,3
1733300550476,1733300550486,10
1733300550483,1733300550487,4
1733300550484,1733300550487,3
1733300550485,1733300550488,3
1733300550485,1733300550488,3
1733300550487,1733300550495,8
1733300550488,1733300550496,8
1733300550484,1733300550498,14
1733300550490,1733300550499,9
1733300550491,1733300550499,8
1733300550490,1733300550499,9
1733300550491,1733300550500,9
1733300550493,1733300550500,7
1733300550493,1733300550500,7
1733300550490,1733300550500,10
1733300550494,1733300550501,7
1733300550494,1733300550502,8
1733300550494,1733300550502,8
1733300550494,1733300550502,8
1733300550496,1733300550502,6
1733300550500,1733300550503,3
1733300550501,1733300550503,2
1733300550500,1733300550503,3
1733300550500,1733300550504,4
1733300550498,1733300550508,10
1733300550504,1733300550508,4
1733300550504,1733300550508,4
1733300550504,1733300550508,4
1733300550505,1733300550509,4
1733300550509,1733300550514,5
1733300550509,1733300550514,5
1733300550510,1733300550517,7
1733300550510,1733300550517,7
1733300550510,1733300550518,8
1733300550510,1733300550518,8
1733300550511,1733300550520,9
1733300550516,1733300550527,11
1733300550509,1733300550527,18
1733300550513,1733300550527,14
1733300550514,1733300550528,14
1733300550521,1733300550538,17
1733300550524,1733300550539,15
1733300550521,1733300550539,18
1733300550521,1733300550540,19
1733300550513,1733300550540,27
1733300550528,1733300550540,12
1733300550524,1733300550541,17
1733300550530,1733300550541,11
1733300550531,1733300550541,10
1733300550521,1733300550542,21
1733300550533,1733300550542,9
1733300550540,1733300550546,6
1733300550536,1733300550546,10
1733300550540,1733300550546,6
1733300550535,1733300550546,11
1733300550540,1733300550546,6
1733300550541,1733300550547,6
1733300550549,1733300550554,5
1733300550549,1733300550554,5
1733300550548,1733300550556,8
1733300550550,1733300550556,6
1733300550550,1733300550556,6
1733300550550,1733300550556,6
1733300550550,1733300550568,18
1733300550552,1733300550570,18
1733300550554,1733300550570,16
1733300550556,1733300550571,15
1733300550559,1733300550571,12
1733300550556,1733300550571,15
1733300550556,1733300550571,15
1733300550558,1733300550571,13
1733300550561,1733300550572,11
1733300550555,1733300550572,17
1733300550554,1733300550572,18
1733300550560,1733300550572,12
1733300550557,1733300550573,16
1733300550556,1733300550573,17
1733300550561,1733300550573,12
1733300550560,1733300550573,13
1733300550555,1733300550573,18
1733300550563,1733300550576,13
1733300550566,1733300550576,10
1733300550563,1733300550576,13
1733300550567,1733300550577,10
1733300550566,1733300550577,11
1733300550560,1733300550577,17
1733300550563,1733300550578,15
1733300550567,1733300550578,11
1733300550563,1733300550578,15
1733300550572,1733300550582,10
1733300550564,1733300550582,18
1733300550570,1733300550582,12
1733300550570,1733300550583,13
1733300550572,1733300550594,22
1733300550573,1733300550595,22
1733300550574,1733300550595,21
1733300550575,1733300550598,23
1733300550576,1733300550598,22
1733300550573,1733300550598,25
1733300550578,1733300550599,21
1733300550574,1733300550599,25
1733300550583,1733300550599,16
1733300550582,1733300550599,17
1733300550576,1733300550602,26
1733300550584,1733300550602,18
1733300550573,1733300550602,29
1733300550578,1733300550602,24
1733300550594,1733300550603,9
1733300550582,1733300550603,21
1733300550590,1733300550605,15
1733300550589,1733300550605,16
1733300550586,1733300550606,20
1733300550586,1733300550606,20
1733300550589,1733300550606,17
1733300550590,1733300550606,16
1733300550595,1733300550606,11
1733300550584,1733300550607,23
1733300550594,1733300550607,13
1733300550595,1733300550607,12
1733300550593,1733300550608,15
1733300550587,1733300550608,21
1733300550578,1733300550608,30
1733300550581,1733300550608,27
1733300550588,1733300550609,21
1733300550597,1733300550609,12
1733300550600,1733300550609,9
1733300550601,1733300550609,8
1733300550602,1733300550610,8
1733300550579,1733300550610,31
1733300550591,1733300550613,22
1733300550597,1733300550613,16
1733300550606,1733300550631,25
1733300550606,1733300550631,25
1733300550599,1733300550631,32
1733300550606,1733300550632,26
1733300550609,1733300550632,23
1733300550617,1733300550633,16
1733300550609,1733300550633,24
1733300550613,1733300550633,20
1733300550623,1733300550634,11
1733300550611,1733300550634,23
1733300550625,1733300550636,11
1733300550627,1733300550636,9
1733300550619,1733300550637,18
1733300550621,1733300550637,16
1733300550609,1733300550641,32
1733300550623,1733300550649,26
1733300550612,1733300550652,40
1733300550611,1733300550655,44
1733300550632,1733300550657,25
1733300550631,1733300550658,27
1733300550634,1733300550661,27
1733300550648,1733300550674,26
1733300550648,1733300550674,26
1733300550634,1733300550674,40
1733300550620,1733300550674,54
1733300550625,1733300550674,49
1733300550642,1733300550675,33
1733300550621,1733300550675,54
1733300550614,1733300550675,61
1733300550652,1733300550675,23
1733300550638,1733300550675,37
1733300550635,1733300550676,41
1733300550641,1733300550676,35
1733300550645,1733300550676,31
1733300550635,1733300550676,41
1733300550639,1733300550677,38
1733300550636,1733300550677,41
1733300550644,1733300550677,33
1733300550634,1733300550677,43
1733300550629,1733300550678,49
1733300550650,1733300550678,28
1733300550654,1733300550678,24
1733300550640,1733300550678,38
1733300550657,1733300550678,21
1733300550658,1733300550679,21
1733300550634,1733300550679,45
1733300550663,1733300550679,16
1733300550656,1733300550679,23
1733300550662,1733300550679,17
1733300550640,1733300550680,40
1733300550650,1733300550680,30
1733300550649,1733300550680,31
1733300550620,1733300550680,60
1733300550637,1733300550681,44
1733300550645,1733300550681,36
1733300550634,1733300550681,47
1733300550662,1733300550681,19
1733300550655,1733300550681,26
1733300550658,1733300550682,24
1733300550662,1733300550682,20
1733300550664,1733300550682,18
1733300550664,1733300550682,18
1733300550658,1733300550682,24
1733300550666,1733300550683,17
1733300550634,1733300550683,49
1733300550668,1733300550687,19
1733300550669,1733300550693,24
1733300550675,1733300550693,18
1733300550663,1733300550694,31
1733300550667,1733300550694,27
1733300550671,1733300550694,23
1733300550678,1733300550696,18
1733300550664,1733300550696,32
1733300550676,1733300550696,20
1733300550679,1733300550697,18
1733300550680,1733300550697,17
1733300550671,1733300550697,26
1733300550682,1733300550697,15
1733300550679,1733300550697,18
1733300550678,1733300550697,19
1733300550683,1733300550698,15
1733300550677,1733300550698,21
1733300550687,1733300550698,11
1733300550681,1733300550698,17
1733300550688,1733300550698,10
1733300550689,1733300550699,10
1733300550691,1733300550699,8
1733300550689,1733300550699,10
1733300550692,1733300550699,7
1733300550692,1733300550700,8
1733300550694,1733300550700,6
1733300550694,1733300550700,6
1733300550696,1733300550700,4
1733300550696,1733300550700,4
1733300550700,1733300550703,3
1733300550700,1733300550704,4
1733300550694,1733300550705,11
1733300550699,1733300550706,7
1733300550700,1733300550707,7
1733300550701,1733300550707,6
1733300550703,1733300550707,4
1733300550699,1733300550707,8
1733300550702,1733300550708,6
1733300550702,1733300550709,7
1733300550705,1733300550710,5
1733300550705,1733300550710,5
1733300550705,1733300550711,6
1733300550708,1733300550711,3
1733300550708,1733300550711,3
1733300550710,1733300550714,4
1733300550711,1733300550721,10
1733300550715,1733300550722,7
1733300550712,1733300550722,10
1733300550713,1733300550723,10
1733300550716,1733300550723,7
1733300550716,1733300550723,7
1733300550722,1733300550725,3
1733300550719,1733300550726,7
1733300550721,1733300550726,5
1733300550724,1733300550729,5
1733300550726,1733300550732,6
1733300550726,1733300550732,6
1733300550726,1733300550732,6
1733300550728,1733300550733,5
1733300550729,1733300550734,5
1733300550735,1733300550738,3
1733300550736,1733300550738,2
1733300550740,1733300550757,17
1733300550742,1733300550796,54
1733300550739,1733300550797,58
1733300550748,1733300550797,49
1733300550743,1733300550853,110
1733300550739,1733300550872,133
1733300550742,1733300550908,166
1733300550747,1733300550934,187
1733300550754,1733300550978,224
1733300550760,1733300551010,250
1733300550753,1733300551011,258
1733300550744,1733300551013,269
1733300550761,1733300551014,253
1733300550750,1733300551020,270
1733300550745,1733300551021,276
1733300550750,1733300551021,271
1733300550751,1733300551021,270
1733300550755,1733300551038,283
1733300550747,1733300551040,293
1733300550756,1733300551046,290
1733300550747,1733300551058,311
1733300550777,1733300551058,281
1733300550747,1733300551058,311
1733300550751,1733300551059,308
1733300550750,1733300551059,309
1733300550788,1733300551064,276
1733300550747,1733300551064,317
1733300550769,1733300551064,295
1733300550769,1733300551071,302
1733300550792,1733300551072,280
1733300550749,1733300551072,323
1733300550764,1733300551073,309
1733300550765,1733300551073,308
1733300550822,1733300551079,257
